name,type,level,recipe,caracteristic,effect
Arc de Flèche Mauve,Arc,107,"['Os de Mama Koalak', 'Crinière de Rat Noir', 'Corail Kouraçao', 'Sternum de Chachachovage', 'Galet cramoisi', 'Chaussette trouée de Dramak', 'Étoffe Mystérieuse', 'Casque de Flèche Mauve', 'Cape de Flèche Mauve', 'Arc de Flèche Mauve']","['PA :3 (2 utilisations par tour)', 'Portée :4 à 6', 'CC :1/30 (+3)']","['9 à 12 (vol Feu)', '12 à 17 (soins Feu)', '12 à 17 (soins Feu)', '301 à 500 Initiative', '151 à 200 Vitalité', '21 à 30 Sagesse', '11 à 15 Prospection', '7 à 10 Fuite', '5 à 7% Résistance Air', '4 à 5 Esquive PM', '7 à 10 Soin{~ps}{~zs}', '2 à 3% Critique']"
Le Bâton Cloutay,Bâton,107,"['Koliet Aclou', 'Bois de Kaliptus', 'Bâton du Kilibriss', 'Plume de fesse du Kido', 'Amygdales du Bitouf Sombre', 'Rembourrage de Meupette', 'Étoffe de Gourlo le Terrible']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Agilité de base > 140 etIntelligence de base > 140']","['9 à 13 (dommages Air)', '9 à 13 (dommages Feu)', '6 à 10% Résistance Air', '26 à 40 Agilité', '26 à 40 Intelligence', '51 à 100 Vitalité', '6 à 10 Prospection', '4 à 6 Soin{~ps}{~zs}']"
Clef à Molette,Pelle,106,"['Testicules de Cocholou', 'Blop Mort', ""Bourgeon d'Abraknyde Ancestral"", 'Galet rutilant', 'Patte de Bouledogre', 'Élastique de Gobvious', 'Chaussette trouée de Dramak']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+3)']","['8 à 10 (dommages Neutre)', '6 à 8 (dommages Air)', '3 à 4 (vol Air)', '81 à 120 Vitalité', '31 à 40 Agilité', '16 à 20 Sagesse', '3 à 4% Critique', '1 Portée', '4 à 6 Dommage{~ps}{~zs} Air', '4 à 6% Résistance Terre', '4 à 6% Résistance Eau', '4 à 6 Retrait PM', '-9 à -12 Fuite', '7 à 10 Dommage{~ps}{~zs} Poussée']"
Racine Sémilla,Bâton,106,"['Kouartz', 'Plume de Domoizelle', 'Topaze', 'Peau de Moon', ""Racine d'Abraknyde Ancestral"", 'Galet rutilant', 'Substrat de Bosquet']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 250 etSagesse de base > 60']","['3 à 5 (vol Feu)', '6 à 18 (dommages Neutre)', '3 à 5 (vol Terre)', '101 à 150 Vitalité', '21 à 35 Sagesse']"
Baguette Rhon,Baguette,105,"[""Bois d'Orme"", 'Bois de Charme', 'Tronc de Kokoko', 'Bois de Tronknyde', 'Viscères de Scarafeuille', ""Bois d'Oliviolet"", 'Antennes de Vilinsekt']","['PA :4 (2 utilisations par tour)', 'Portée :2 à 4', 'CC :1/30 (+10)', 'Intelligence de base > 200 etSagesse de base > 50']","['6 à 15 (dommages Neutre)', '1 à 100 (soins Feu)', '1 à 10 (vol Feu)', '101 à 130 Vitalité', '21 à 35 Sagesse', '21 à 35 Intelligence']"
La Baguette des Limbes,Baguette,105,"['Diamant', 'Rhum de Qualité', 'Testicules Magiques de Muloubard', 'Galet rutilant', 'Substrat de Bosquet', 'Plume de Gobvious', 'Slip troué de Dramak']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 4', 'CC :1/25 (+10)', 'Intelligence de base > 200 etSagesse de base > 90']","['1 PA', '1 PM', '16 à 20 (dommages Neutre)', '1 Portée', '-11 à -40 Force', '21 à 40 Sagesse', '21 à 40 Intelligence']"
Razoir du Soir,Épée,105,"['Testicules de Cocholou', 'Kouartz', 'Kole', 'Roue de Tivelo', 'Corne de Boufmouth de guerre', 'Substrat de Bosquet', 'Collier de Chak Rat']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 200 etAgilité de base > 90']","['23 à 37 (dommages Neutre)', '31 à 50 Force', '31 à 50 Agilité', '21 à 35 Sagesse', '5 à 7% Critique', '101 à 150 Vitalité']"
Arc Lequin,Arc,104,"['Courroie en cuir', 'Galet rutilant', 'Patte de Bouledogre', 'Élastique de Gobvious', 'Échasse de Molette', 'Slip troué de Dramak', 'Soie Baveuse', 'Brighellanière', 'Scaramouchapeau', 'Arc Lequin']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 7', 'CC :1/30 (+5)']","['18 à 25 (dommages Neutre)', '4 à 5 (vol Eau)', '101 à 150 Vitalité', '31 à 40 Chance', '16 à 20 Sagesse', '3 à 5% Critique', '1 Invocation{~ps}{~zs}', '16 à 20 Prospection', '4 à 6 Dommage{~ps}{~zs} Eau', '4 à 6 Tacle', '7 à 10 Résistance{~ps}{~zs} Poussée']"
Marteau Ronto,Marteau,104,"['Testicules de Cocholou', 'Kouartz', 'Fragment de Pierre Pointue', 'Bois de Bambou', 'Bois de Bambou Sombre', 'Topaze', 'Substrat de Bosquet']","['PA :4 (2 utilisations par tour)', 'Portée :1', 'CC :1/25 (+10)', 'Intelligence de base > 140 etVitalité de base > 140']","['1 à 20 (dommages Neutre)', '1 à 80 (soins Feu)', '151 à 200 Vitalité', '26 à 40 Intelligence', '1 à 2 Invocation{~ps}{~zs}', '26 à 40 Sagesse']"
Marteau de Moon,Marteau,103,"['Étoffe du Mulou', 'Caleçon Mignon du Pirate', 'Kole', 'Fleur de Gloutovore', 'Poupée Vaudou Jav', 'Étoffe Magique de Moon', 'Laine de Dardalaine', 'Marteau de Moon', 'Cape de Moon', 'Amulette de Moon']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)']","['31 à 40 Intelligence', '7 à 10 Résistance{~ps}{~zs} Eau', '21 à 30 Sagesse', '4 à 6 Fuite', '5 à 7% Résistance Eau', '3 à 4 Esquive PM', '7 à 10% Critique', '26 à 37 (dommages Feu)']"
Racine Hécouanone,Bâton,103,"['Feuille de Kaliptus', 'Fleur de Kaliptus', 'Tresse du Koulosse', ""Bourgeon d'Abraknyde Ancestral"", 'Galet rutilant', 'Substrat de Bosquet', 'Peau de Larve Saphir']","['PA :4 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+15)', 'Vitalité de base > 200']","['11 à 35 (dommages Neutre)', '1 à 100 (soins Feu)', '101 à 130 Vitalité', '26 à 40 Intelligence', '4 à 5% Critique', '2 à 3 Dommage{~ps}{~zs}', '16 à 20 Puissance', '151 à 200 Initiative']"
Fourbasse-Ton,Lance,102,"['Noix de Kokoko', 'Tronc de Kokoko', 'Plume de Dostrogo', 'Glouto Rhum', 'Poils de Moon', 'Peau de Draguaindrop', 'Méga Pierre du Craqueleur Légendaire', 'Fourbamulette', 'Fourballiance', 'Ceinture Fourbissante', 'Fourbasse-Ton']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 150 etForce > 150']","['71 à 100 Vitalité', '36 à 45 Force', '26 à 35 Chance', '16 à 25 Sagesse', '4 à 6 Dommage{~ps}{~zs} Terre', '4 à 6 Dommage{~ps}{~zs} Neutre', '4 à 6 Dommage{~ps}{~zs} Eau', '5 à 7% Résistance Feu', '2 à 3 Retrait PM', '1 Invocation{~ps}{~zs}', '3 à 4 Tacle', '11 à 16 (dommages Neutre)', '8 à 12 (dommages Eau)']"
Baguette Nah,Baguette,102,"[""Bois d'Orme"", 'Roue de Tivelo', 'Bois de Tronknyde', 'Viscères de Scarafeuille', 'Feuille de Tikoko', 'Topaze', 'Antennes de Vilinsekt']","['PA :3 (2 utilisations par tour)', 'Portée :3 à 6', 'CC :1/30 (+3)', 'Intelligence de base > 300']","['9 à 13 (dommages Neutre)', '4 à 5 (vol Feu)', '21 à 40 Intelligence', '4 à 6 Soin{~ps}{~zs}', '5 à 7 Résistance{~ps}{~zs} Neutre', '5 à 7% Résistance Neutre']"
Râtrouille,Pelle,102,"[""Chicots d'Halouine"", ""Rouflaquettes d'Halouine"", 'Graines de Citwouille Maudites', 'Sukette à la Fraise', 'Sukette à la Pomme', 'Sukette à la Prune', 'Gumizes', 'Chapitrouille', 'Capitrouille', 'Ceintrouille', 'Râtrouille']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 140 etIntelligence de base > 90']","['16 à 24 (dommages Eau)', '4 à 5 (vol Feu)', '71 à 100 Vitalité', '26 à 35 Chance', '26 à 35 Intelligence', '4 à 6 Soin{~ps}{~zs}', '1 Portée', '7 à 10 Prospection', '4 à 5 Dommage{~ps}{~zs} Eau', '4 à 5 Dommage{~ps}{~zs} Feu', '6 à 8 Résistance{~ps}{~zs} Terre', '4 à 5% Résistance Air', '3 à 4 Retrait PM', '3 à 4 Fuite']"
Racine Hécure,Bâton,101,"['Bracelet de Force de Trooll', 'Poils de Moon', 'Pétale Magique du Tournesol Affamé', 'Galet rutilant', 'Substrat de Bosquet', 'Cuir de Porsalu', 'Globule de Nyée']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 200 etSagesse de base > 140']","['14 à 31 (dommages Neutre)', '101 à 150 Vitalité', '5 à 7% Critique', '16 à 25 Puissance', '3 à 5% Résistance Air', '3 à 5% Résistance Eau']"
Dagues Maydhyn China,Dague,100,"['Bakélélite', 'Faux Visage de Choudini', 'Oreille de Médibwork', 'Bandeau de Nakunbra', 'Rose des sables', 'Laine de Dardalaine']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140 etAgilité de base > 140']","['15 à 20 (dommages Neutre)', '151 à 200 Initiative', '61 à 80 Vitalité', '41 à 60 Agilité', '4 à 5 Dommage{~ps}{~zs} Air', '4 à 5 Dommage{~ps}{~zs} Neutre', '4 à 5% Critique', '1 PM']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['4 à 23 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['14 à 33 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['16 à 35 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Marteau Réhadaure,Marteau,100,"['Caleçon Mignon du Pirate', 'Roue de Tivelo', 'Avoine Magique', 'Faux Visage de Choudini', 'Substrat de Fascine', 'Pépite']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 90 etSagesse de base > 40 etForce > 50']","['11 à 15 (dommages Feu)', '11 à 15 (dommages Eau)', '71 à 100 Vitalité', '41 à 60 Chance', '21 à 30 Sagesse', '4 à 6 Fuite', '4 à 5 Dommage{~ps}{~zs}', '1 Invocation{~ps}{~zs}', '1 Portée']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['2 à 21 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['8 à 27 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['12 à 31 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['18 à 37 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Lame du Chef Bwork,Épée,100,[],"['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 200 etAgilité de base > 200 etVitalité de base > 200']","['23 à 57 (dommages Terre)', '71 à 100 Vitalité', '41 à 50 Force', '41 à 50 Agilité', '11 à 15 Puissance', '7 à 10 Prospection', '4 à 5 Tacle', '4 à 5% Résistance Eau', '4 à 5 Dommage{~ps}{~zs}']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['22 à 41 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['6 à 25 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Patte d'Ecaflip,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['10 à 29 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Arc Assin,Arc,100,"['Bakélélite', 'Peau de Krambwork', ""Écorce d'Abraknyde Ancestral"", 'Bandeau de Nakunbra', 'Rose des sables', ""Toile d'Abrakne Sombre""]","['PA :4 (1 utilisation par tour)', 'Portée :2 à 6', 'CC :1/30 (+10)', 'Intelligence de base > 250 etAgilité de base > 140']","['6 à 13 (dommages Feu)', '6 à 13 (dommages Neutre)', '31 à 50 Intelligence', '31 à 50 Agilité', '4 à 5% Critique', '11 à 15 Prospection', '4 à 5% Résistance Neutre', '4 à 5% Résistance Feu', 'Arme de chasse']"
Patte d'Ecaflip,Épée,100,[],[],[]
Patte d'Ecaflip Parfaite,Épée,100,[],"['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['31 à 50 (dommages Neutre)', '21 à 40 Sagesse', '41 à 70 Force', '31 à 60 Vitalité']"
Griffe Rose,Épée,100,"['Roue de Tivelo', 'Substrat de Fascine', ""Écorce d'Abraknyde Ancestral"", 'Poil de Chachachovage', 'Galet cramoisi', 'Œil de Saltik']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 140']","['31 à 50 (dommages Terre)', '71 à 100 Vitalité', '61 à 80 Force', '26 à 35 Sagesse', '4 à 5 Dommage{~ps}{~zs} Terre', '4 à 5 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Poussée', '1 Invocation{~ps}{~zs}', '2 à 3% Critique']"
Halle de Barde,Hache,99,"['Manganèse', 'Pierre de Diamant', 'Pierre de Cristal', 'Pierre de Rubis', 'Bois Ancestral', 'Globule de Nyée']","['PA :6 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Vitalité de base > 90 etForce > 90']","['36 à 40 (dommages Neutre)', '51 à 70 Vitalité', '51 à 70 Force', '16 à 20 Puissance', '7 à 10 Tacle', '5 à 7 Dommage{~ps}{~zs} Terre', '5 à 7 Dommage{~ps}{~zs} Neutre', '4 à 5% Résistance Neutre', '5 à 7 Soin{~ps}{~zs}']"
Neuf Queues,Épée,99,"['Peau de Krambwork', 'Poils de Koalak Reinette', ""Racine d'Abraknyde Ancestral"", 'Substrat de Bosquet', 'Rose des sables', 'Canif Rouillé']","['PA :9 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+9)', 'Force > 99 etAgilité de base > 99 etVitalité de base > 99']","['9 à 99 (dommages Neutre)', '71 à 99 Vitalité', '21 à 29 Force', '21 à 29 Agilité', '7 à 9 Tacle', '7 à 9% Résistance Air', '7 à 9% Résistance Feu', '7 à 9 Dommage{~ps}{~zs} Critiques', '-1 Portée']"
Hache du Yondanwa,Hache,98,"['Kouartz', 'Caleçon Mignon du Pirate', 'Barbe du Chouque', 'Bois de Bambou', 'Bois de Bambou Sacré', 'Boules de Kanniboul', 'Œil de Saltik']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Intelligence de base > 140 etForce > 75 etVitalité de base > 85']","['6 à 25 (dommages Neutre)', '6 à 25 (dommages Feu)', '91 à 130 Vitalité', '41 à 60 Intelligence', '16 à 20 Puissance', '36 à 45 Sagesse', '5 à 7 Tacle', '5 à 7 Dommage{~ps}{~zs}']"
Canne de Mamie Bonbon,Bâton,98,"['Étoffe de Choudini', 'Bandelettes', 'Botte trouée de Mégabwork', 'Galet cramoisi', 'Substrat de Bosquet', 'Œil de Saltik']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Force > 90 etVitalité de base > 300']","['1 à 40 (dommages Neutre)', '2 à 3 (vol Neutre)', '81 à 110 Vitalité', '41 à 50 Chance', '21 à 30 Puissance', '21 à 30 Sagesse', '11 à 15 Prospection', '5 à 7 Fuite', '5 à 7 Dommage{~ps}{~zs} Neutre', '4 à 5 Dommage{~ps}{~zs} Eau']"
Branche de l'Abrakleur sombre,Baguette,97,"['Bakélélite', ""Racine d'Abraknyde Ancestral"", 'Sépale de Nerbe', 'Bractée de Chiendent', ""Talon d'achille de l'Abrakleur sombre"", 'Pépite', ""Masque de l'Abrakleur sombre"", ""Branche de l'Abrakleur sombre"", 'Ceinture sombre en Abrakleur']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 4', 'CC :1/30 (+6)', 'Force > 90 etIntelligence de base > 90']","['1 à 6 (vol Terre)', '6 à 30 (dommages Feu)', '51 à 70 Vitalité', '36 à 45 Force', '36 à 45 Intelligence', '7 à 10 Prospection', '3 à 4% Résistance Terre', '4 à 5 Dommage{~ps}{~zs}', '16 à 20 Soin{~ps}{~zs}']"
Épée Doncule,Épée,97,"['Bakélélite', 'Osier Enchanté', ""Écorce d'Abraknyde Ancestral"", 'Galet cramoisi', 'Cuir de Porsalu', ""Masque Brisé d'Araknotron""]","['PA :8 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+12)', 'Force > 250']","['46 à 65 (dommages Neutre)', '31 à 50 Force', '101 à 150 Vitalité', '21 à 35 Sagesse', '-31 à -50 Intelligence', '-31 à -50 Chance', '-31 à -50 Agilité', '6 à 10% Résistance Feu', 'Arme de chasse']"
Arc Anum,Arc,96,"['Bakélélite', 'Caleçon Mignon du Pirate', ""Écorce d'Abraknyde Ancestral"", 'Pépite', ""Masque Brisé d'Araknotron"", 'Arakne Écrabouillée']","['PA :5 (1 utilisation par tour)', 'Portée :2 à 8', 'CC :1/30 (+10)', 'Intelligence de base > 200 etAgilité de base > 60']","['6 à 15 (dommages Feu)', '6 à 15 (dommages Neutre)', '201 à 250 Initiative', '81 à 120 Vitalité', '41 à 50 Intelligence', '41 à 50 Agilité', '5 à 7 Dommage{~ps}{~zs} Feu', '5 à 7 Dommage{~ps}{~zs} Neutre', '2 à 3% Résistance Neutre', '2 à 3% Résistance Feu']"
Hache de Lookabeer,Hache,96,"['Or', 'Cuivre', 'Bronze', ""Bois d'Orme"", ""Bois d'Érable"", ""Bois d'Oliviolet"", 'Bois de Bambou']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 120']","['31 à 37 (dommages Neutre)', '21 à 30 Force', '21 à 30 Intelligence', '21 à 30 Agilité', '21 à 30 Chance', '21 à 30 Puissance', '16 à 20 Sagesse', '5 à 7 Dommage{~ps}{~zs}', '4 à 6 Dommage{~ps}{~zs} Critiques']"
Baguette Velue,Baguette,95,"['Étoffe de Choudini', 'Peau de Krambwork', 'Substrat de Bosquet', 'Rose des sables', 'Laine de Dardalaine', 'Canif Rouillé']","['PA :3 (2 utilisations par tour)', 'Portée :2 à 5', 'CC :1/30 (+7)', 'Sagesse de base > 40 etIntelligence de base > 40']","['16 à 21 (dommages Neutre)', '71 à 100 Vitalité', '5 à 7 Fuite', '4 à 5% Résistance Terre', '4 à 5% Résistance Eau', '4 à 5% Résistance Air', '4 à 5% Résistance Feu', '5 à 7 Soin{~ps}{~zs}']"
Fausse Griffe de Ceangal,Épée,95,"['Bourgeon de Pirolienne', 'Poils de Koalak Indigo', ""Racine d'Abraknyde Ancestral"", 'Substrat de Bosquet', 'Pépite', 'Canif Rouillé']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 50 etAgilité de base > 50 etForce > 50']","['21 à 40 (dommages Neutre)', '351 à 400 Initiative', '71 à 100 Vitalité', '41 à 50 Force', '41 à 50 Agilité', '4 à 5 Prospection', '4 à 5 Dommage{~ps}{~zs}', '4 à 5% Critique']"
Pelle Hébuse,Pelle,94,"['Couteau de Roukouto', 'Tranche Magique de Krambwork', 'Oreille de Médibwork', 'Substrat de Bosquet', 'Pépite', 'Globule de Nyée']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Chance de base > 200 etVitalité de base > 70 etSagesse de base > 50']","['24 à 41 (dommages Neutre)', '51 à 70 Vitalité', '41 à 50 Chance', '21 à 30 Sagesse', '7 à 10 Prospection', '7 à 10 Dommage{~ps}{~zs} Neutre', '7 à 10 Dommage{~ps}{~zs} Eau', '1 Portée']"
Bâton du Féca,Bâton,94,"['Roue de Tivelo', 'Bourgeon de Pirolienne', 'Barbe du Chouque', 'Scalp de Bizarbwork', 'Galet cramoisi', 'Substrat de Bosquet']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+7)']","['21 à 37 (dommages Neutre)', '31 à 40 Vitalité', '31 à 40 Intelligence', '7 à 10 Résistance{~ps}{~zs} Poussée', '7 à 10 Résistance{~ps}{~zs} Critiques', '3 à 4% Résistance Terre', '3 à 4% Résistance Eau', '3 à 4% Résistance Air', '3 à 4% Résistance Feu']"
Bâton du Yondanwa,Bâton,93,"[""Bourgeon d'Abraknyde Ancestral"", 'Plume de Gélikan', 'Substrat de Bosquet', 'Pépite', ""Toile d'Abrakne Sombre"", 'Canif Rouillé']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Force > 250']","['18 à 27 (dommages Neutre)', '2 à 3 (vol Terre)', '71 à 90 Vitalité', '41 à 60 Force', '16 à 20 Puissance', '21 à 25 Sagesse', '4 à 6% Critique', '1 Portée']"
Fendeuse d'Abraknyde Ancestral,Hache,93,"['Or', 'Bois Ancestral', 'Substrat de Bosquet', ""Racine d'Abraknyde Vénérable"", 'Soie Baveuse', 'Dent de Gargantûl']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Force > 200 etIntelligence de base > 90']","['21 à 35 (dommages Neutre)', '-50 Vitalité', '41 à 50 Force', '41 à 50 Intelligence', '21 à 30 Puissance', '7 à 10 Dommage{~ps}{~zs} Critiques', '7 à 10% Critique']"
Sabre Yondanwa,Épée,92,"['Cuir Violet de Mégabwork', 'Rhum de Qualité', 'Peau de Krambwork', ""Écorce d'Abraknyde Ancestral"", 'Substrat de Bosquet', 'Pépite']","['PA :5 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+7)', 'Agilité de base > 90']","['21 à 40 (dommages Neutre)', '3 à 4 (vol Air)', '71 à 100 Vitalité', '21 à 30 Force', '31 à 40 Agilité', '16 à 20 Puissance', '21 à 25 Sagesse', '4 à 5 Tacle', '4 à 5 Dommage{~ps}{~zs}', '2 à 3% Critique']"
Dague Rafeuse,Dague,91,"['Bombe de Graboule', 'Tranche Magique de Krambwork', 'Botte trouée de Mégabwork', ""Écorce d'Abraknyde Ancestral"", 'Substrat de Bosquet', 'Rose des sables']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Agilité de base > 80 etForce > 90']","['6 à 9 (dommages Neutre)', '6 à 9 (dommages Air)', '41 à 60 Force', '31 à 40 Agilité', '31 à 40 Chance', '7 à 10 Prospection', '2% Résistance Terre', '2% Résistance Neutre', '4 à 6 Dommage{~ps}{~zs}']"
Dague Lutination,Dague,90,"['Bakélélite', 'Œuf de Dragoeuf Ardoise', 'Kolérat Mort', 'Pépite', 'Queue de Scordion Bleu', 'Cœur du Mantiscore']","['PA :3 (2 utilisations par tour)', 'Portée :1', 'CC :1/30 (+7)', 'Vitalité de base > 30 etAgilité de base > 90 etForce > 70']","['10 à 14 (dommages Neutre)', '2 à 4 (vol Air)', '351 à 400 Initiative', '41 à 60 Vitalité', '41 à 60 Agilité', '21 à 25 Sagesse', '4 à 5% Résistance Neutre', '1 Portée']"
Baguette Irréelle,Baguette,90,"['Œuf de Dragoeuf Ardoise', 'Boomerang du Warko Marron', 'Substrat de Bosquet', 'Pierre Médicinale', 'Pépite', 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 3', 'CC :1/30 (+10)', 'Intelligence de base > 90 etSagesse de base > 30']","['1 à 40 (dommages Neutre)', '41 à 50 Intelligence', '7 à 10 Résistance{~ps}{~zs} Critiques', '11 à 15 Sagesse', '2 à 3% Résistance Terre', '2 à 3% Résistance Neutre', '2 à 3% Résistance Eau', '2 à 3% Résistance Air', '2 à 3% Résistance Feu']"
Arc de Mech Riorraw,Arc,90,[],"['PA :6 (1 utilisation par tour)', 'Portée :20 à 21', 'CC :1/0', 'Alignement  1']","['31 à 50 (dommages Air)', '-150 Agilité']"
Marteau de la Terps,Marteau,90,"['Kolérat Mort', 'Galet cramoisi', 'Substrat de Bosquet', 'Boulon Wabbit', ""Écailles d'Ouroboulos"", 'Carapace du Mantiscore']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+5)', 'Force > 60 etIntelligence de base > 60']","['2 à 6 (vol Neutre)', '6 à 10 (dommages Neutre)', '6 à 10 (dommages Feu)', '61 à 80 Vitalité', '21 à 30 Force', '41 à 50 Intelligence', '7 à 10 Sagesse', '4 à 5 Dommage{~ps}{~zs} Feu', '5 à 7 Dommage{~ps}{~zs} Neutre', '1 Invocation{~ps}{~zs}', '1 Portée']"
Arc du Sram Archer,Arc,89,"['Bakélélite', 'Barbe du Chouque', 'Bandeau de Nakunbra', 'Pierre Médicinale', 'Pépite', 'Sable Fin']","['PA :4 (1 utilisation par tour)', 'Portée :2 à 7', 'CC :1/30 (+5)', 'Force > 90 etAgilité de base > 90 etSagesse de base > 50']","['2 à 3 (vol Air)', '16 à 23 (dommages Neutre)', '31 à 40 Vitalité', '31 à 40 Force', '31 à 40 Agilité', '16 à 20 Puissance', '11 à 15 Sagesse', '7 à 10 Dommage{~ps}{~zs} Air', '7 à 10 Dommage{~ps}{~zs} Neutre', '-5% Critique', '1 Portée']"
Hache de Dame Oise,Hache,89,"['Pierre de Rubis', 'Substrat de Fascine', 'Mojo de Mergranlou', ""Écorce d'Abraknyde Ancestral"", 'Canif Rouillé']","['PA :4 (1 utilisation par tour)', 'Portée :1', 'CC :1/30 (+10)', 'Vitalité de base > 140 etSagesse de base > 50 etForce > 250']","['31 à 35 (dommages Neutre)', '-500 Initiative', '81 à 120 Vitalité', '41 à 60 Force', '7 à 10 Résistance{~ps}{~zs} Poussée', '7 à 10 Résistance{~ps}{~zs} Critiques', '5 à 7 Esquive PA', '4 à 5 Dommage{~ps}{~zs}', '1 Invocation{~ps}{~zs}']"
